reference_key,reference_title,reference_arxiv,reference_url,reference_table,obs_index,gaia_dr3_id,name,bjd,rv_kms,rv_err_kms,instrument,spectral_resolution_R,snr_per_pixel,P_orb_days,P_orb_err,M_star_msun,M_star_err,M2_msun,M2_err,eccentricity,eccentricity_err,parallax_mas,parallax_err_mas,G_mag,N_rvs_table1
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),1,2995961897685517312,J0553-1349,2459822.8517,39.13,0.11,FEROS,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),2,2995961897685517312,J0553-1349,2459891.9150,56.43,0.03,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),3,2995961897685517312,J0553-1349,2459913.9359,54.72,0.05,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),4,2995961897685517312,J0553-1349,2459915.6211,54.37,0.04,FEROS,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),5,2995961897685517312,J0553-1349,2459919.7038,53.35,0.04,FEROS,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),6,2995961897685517312,J0553-1349,2459928.8778,50.22,1.00,PEPSI,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),7,2995961897685517312,J0553-1349,2459939.8631,43.46,0.04,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),8,2995961897685517312,J0553-1349,2459973.6911,7.49,0.03,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),9,2995961897685517312,J0553-1349,2460013.6884,40.24,0.03,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),10,2995961897685517312,J0553-1349,2460019.5421,43.29,0.04,FEROS,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),11,2995961897685517312,J0553-1349,2460038.5227,50.55,0.50,MIKE,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),12,2995961897685517312,J0553-1349,2460053.4888,53.88,0.06,FEROS,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),13,2995961897685517312,J0553-1349,2460054.5185,54.08,0.04,FEROS,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),14,2995961897685517312,J0553-1349,2460187.8882,29.48,0.04,FEROS,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),15,2995961897685517312,J0553-1349,2460225.7851,49.87,0.03,FEROS,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),16,2995961897685517312,J0553-1349,2460236.9731,52.81,0.03,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),17,2995961897685517312,J0553-1349,2460256.9310,55.81,0.03,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),18,2995961897685517312,J0553-1349,2460283.8057,56.01,0.03,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),19,2995961897685517312,J0553-1349,2460299.8155,52.84,0.03,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),20,2995961897685517312,J0553-1349,2460326.7433,35.01,0.02,TRES,,,189.10,0.05,0.98,0.06,1.33,0.05,0.3879,0.0007,2.505,0.015,13.00,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),21,6481502062263141504,J2057-4742,2459824.7318,-19.59,0.09,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),22,6481502062263141504,J2057-4742,2459905.5907,9.24,0.06,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),23,6481502062263141504,J2057-4742,2460027.8818,-19.72,0.05,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),24,6481502062263141504,J2057-4742,2460038.8892,-20.08,0.50,MIKE,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),25,6481502062263141504,J2057-4742,2460072.8557,-17.43,0.05,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),26,6481502062263141504,J2057-4742,2460088.8618,-14.05,0.06,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),27,6481502062263141504,J2057-4742,2460111.8331,-5.61,0.04,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),28,6481502062263141504,J2057-4742,2460140.6079,12.65,0.04,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),29,6481502062263141504,J2057-4742,2460185.6196,6.59,0.04,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),30,6481502062263141504,J2057-4742,2460221.6285,-13.28,0.08,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),31,6481502062263141504,J2057-4742,2460285.5516,-19.43,0.06,FEROS,,,230.15,0.07,1.048,0.031,1.31,0.04,0.3095,0.0026,1.745,0.019,13.58,11
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),32,5820382041374661888,J1553-6846,2459816.4861,-52.67,0.07,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),33,5820382041374661888,J1553-6846,2459829.6119,-54.13,0.28,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),34,5820382041374661888,J1553-6846,2459831.5985,-53.40,0.33,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),35,5820382041374661888,J1553-6846,2459832.5539,-54.44,0.21,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),36,5820382041374661888,J1553-6846,2459995.8453,-7.51,0.06,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),37,5820382041374661888,J1553-6846,2459997.8394,-8.74,0.07,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),38,5820382041374661888,J1553-6846,2460038.8012,-33.48,0.50,MIKE,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),39,5820382041374661888,J1553-6846,2460053.7555,-38.50,0.09,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),40,5820382041374661888,J1553-6846,2460072.7728,-43.46,0.14,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),41,5820382041374661888,J1553-6846,2460088.7001,-46.93,0.07,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),42,5820382041374661888,J1553-6846,2460112.5953,-50.72,0.04,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),43,5820382041374661888,J1553-6846,2460139.6335,-54.11,0.08,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),44,5820382041374661888,J1553-6846,2460185.5423,-57.88,0.07,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),45,5820382041374661888,J1553-6846,2460228.5196,-57.68,0.05,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),46,5820382041374661888,J1553-6846,2460334.8082,-26.93,0.05,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),47,5820382041374661888,J1553-6846,2460395.7137,-46.12,0.06,FEROS,,,310.17,0.11,1.04,0.05,1.323,0.032,0.5314,0.0021,1.344,0.012,14.19,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),48,1871419337958702720,J2102+3703,2459838.7411,10.52,0.50,PEPSI,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),49,1871419337958702720,J2102+3703,2459862.7453,5.94,0.05,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),50,1871419337958702720,J2102+3703,2460193.8744,24.49,0.04,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),51,1871419337958702720,J2102+3703,2460203.8485,23.89,0.04,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),52,1871419337958702720,J2102+3703,2460214.7020,23.14,0.04,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),53,1871419337958702720,J2102+3703,2460222.7492,22.46,0.03,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),54,1871419337958702720,J2102+3703,2460255.6527,19.54,0.03,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),55,1871419337958702720,J2102+3703,2460285.6430,16.12,0.04,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),56,1871419337958702720,J2102+3703,2460307.5776,12.99,0.04,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),57,1871419337958702720,J2102+3703,2460464.8749,20.87,0.04,TRES,,,481.04,0.26,1.03,0.03,1.473,0.034,0.448,0.009,1.521,0.013,13.70,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),58,5530442371304582912,J0742-4749,2459905.8042,58.32,0.06,FEROS,,,497.6,0.4,0.90,0.05,1.28,0.04,0.168,0.004,1.035,0.014,14.60,8
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),59,5530442371304582912,J0742-4749,2460038.5929,43.73,0.50,MIKE,,,497.6,0.4,0.90,0.05,1.28,0.04,0.168,0.004,1.035,0.014,14.60,8
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),60,5530442371304582912,J0742-4749,2460091.5001,35.10,0.17,FEROS,,,497.6,0.4,0.90,0.05,1.28,0.04,0.168,0.004,1.035,0.014,14.60,8
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),61,5530442371304582912,J0742-4749,2460228.8210,28.03,0.05,FEROS,,,497.6,0.4,0.90,0.05,1.28,0.04,0.168,0.004,1.035,0.014,14.60,8
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),62,5530442371304582912,J0742-4749,2460286.7148,33.71,0.07,FEROS,,,497.6,0.4,0.90,0.05,1.28,0.04,0.168,0.004,1.035,0.014,14.60,8
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),63,5530442371304582912,J0742-4749,2460299.7489,35.99,0.05,FEROS,,,497.6,0.4,0.90,0.05,1.28,0.04,0.168,0.004,1.035,0.014,14.60,8
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),64,5530442371304582912,J0742-4749,2460333.6623,43.42,0.09,FEROS,,,497.6,0.4,0.90,0.05,1.28,0.04,0.168,0.004,1.035,0.014,14.60,8
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),65,5530442371304582912,J0742-4749,2460395.5552,57.40,0.05,FEROS,,,497.6,0.4,0.90,0.05,1.28,0.04,0.168,0.004,1.035,0.014,14.60,8
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),66,5136025521527939072,J0152-2049,2459815.8462,60.86,0.11,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),67,5136025521527939072,J0152-2049,2459817.8988,60.71,0.11,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),68,5136025521527939072,J0152-2049,2459853.8745,57.73,0.08,TRES,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),69,5136025521527939072,J0152-2049,2459878.8281,55.80,0.08,TRES,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),70,5136025521527939072,J0152-2049,2459903.6764,54.02,0.08,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),71,5136025521527939072,J0152-2049,2459921.6314,52.97,0.08,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),72,5136025521527939072,J0152-2049,2460111.9030,37.40,0.06,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),73,5136025521527939072,J0152-2049,2460186.7817,25.29,0.05,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),74,5136025521527939072,J0152-2049,2460222.8075,21.91,0.07,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),75,5136025521527939072,J0152-2049,2460263.7682,64.93,0.06,TRES,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),76,5136025521527939072,J0152-2049,2460284.6708,66.08,0.10,TRES,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),77,5136025521527939072,J0152-2049,2460284.6789,66.16,0.07,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),78,5136025521527939072,J0152-2049,2460315.5915,64.05,0.19,TRES,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),79,5136025521527939072,J0152-2049,2460340.5730,61.76,0.05,FEROS,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),80,5136025521527939072,J0152-2049,2460345.6194,61.16,0.08,TRES,,,536.14,0.18,0.782,0.03,1.291,0.024,0.6615,0.0010,2.453,0.017,12.05,15
